Tipo Vehiculo,Marca,Modelo,Pais,Especificacion,Año,Valor
AUTOMOVIL,BMW,M4,ALEMANIA,SERIE: COMPETITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION:  RWD || ,2026,"$78,900.00"
AUTOMOVIL,BMW,M4,ALEMANIA,"SERIE: COMPETITION COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2,993 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION:  RWD || ",2026,"$78,900.00"
AUTOMOVIL,BMW,M4,ALEMANIA,SERIE: COMPETITION X DRIVE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$83,640.00"
AUTOMOVIL,BMW,M4,ALEMANIA,SERIE: COMPETITION xDrive Convertible ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD ||,2026,"$89,965.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: CONVERTIBLE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 2998||PASAJEROS: 4||PUERTAS: 2||TRACCION: RWD||,2026,"$69,690.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: COUPE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 2998||PASAJEROS: 4||PUERTAS: 4||TRACCION: RWD||,2026,"$62,160.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: GRAN COUPE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 2998||PASAJEROS: 4||PUERTAS: 4||TRACCION: RWD||,2026,"$60,390.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: XDRIVE CONVERTIBLE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 2998||PASAJEROS: 4||PUERTAS: 2||TRACCION: 4WD||,2026,"$71,550.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: XDRIVE COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION: AWD ||,2026,"$64,020.00"
AUTOMOVIL,BMW,M440l,ALEMANIA,SERIE: XDRIVE GRAN COUPE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 2998||PASAJEROS: 4||PUERTAS: 4||TRACCION: 4WD||,2026,"$62,250.00"
AUTOMOVIL,BMW,M5,ALEMANIA,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  RWD || ,2026,"$113,865.00"
AUTOMOVIL,BMW,M5,ALEMANIA,SERIE: Touring || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  RWD || ,2026,"$115,725.00"
AUTOMOVIL,BMW,M850I,ALEMANIA,SERIE:  xdrive Convertible||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 4000||PASAJEROS: 5||PUERTAS: 2||TRACCION: AWD||,2026,"$108,380.00"
AUTOMOVIL,BMW,M850I,ALEMANIA,SERIE:  xdrive Gran Coupe||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 4000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$99,360.00"
AUTOMOVIL,BMW,M850I,ALEMANIA,SERIE:  xdrive||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 4000||PASAJEROS: 5||PUERTAS: 2||TRACCION: AWD||,2026,"$100,290.00"
JEEPETA ,BMW,X1,ALEMANIA,SERIE:  M35i||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$49,780.00"
JEEPETA ,BMW,X1,ALEMANIA,SERIE: XDrive 28i || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$37,168.00"
JEEPETA,BMW,X2,ALEMANIA,SERIE:  M35i ||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: 4WD||,2026,"$50,625.00"
JEEPETA,BMW,X2,ALEMANIA,SERIE: XDRIVE28I || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$41,183.00"
JEEPETA,BMW,X3,ESTADOS UNIDOS,SERIE: M50 XDRIVE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2998 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$63,160.00"
JEEPETA,BMW,X3,ALEMANIA,SERIE: XDRIVE30I || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$43,045.00"
JEEPETA,BMW,X3,ESTADOS UNIDOS,SERIE: XDRIVE30I || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$43,045.00"
JEEPETA,BMW,X5,ESTADOS UNIDOS,SERIE: M COMPETITION || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4395 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  4WD || ,2026,"$118,795.00"
JEEPETA,BMW,X5,ESTADOS UNIDOS,SERIE: M60I XDRIVE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4395 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$87,550.00"
JEEPETA,BMW,X5,ESTADOS UNIDOS,SERIE: SDRIVE40i || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  RWD || ,2026,"$58,012.61"
JEEPETA,BMW,X5,ESTADOS UNIDOS,SERIE: XDRIVE40i || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2998 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$59,951.80"
JEEPETA,BMW,X5,ALEMANIA,"SERIE: XDRIVE40I || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  AWD || ",2026,"$59,951.80"
JEEPETA,BMW,X6,ESTADOS UNIDOS,SERIE: M COMPETITION  || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4395 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$123,355.00"
JEEPETA,BMW,X6,ESTADOS UNIDOS,SERIE: M60I XDRIVE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4395 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  4WD || ,2026,"$91,640.00"
JEEPETA,BMW,X6,ALEMANIA,SERIE: XDRIVE40i || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2998 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$72,390.00"
JEEPETA,BMW,X6,ESTADOS UNIDOS,SERIE: XDRIVE40I || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2998 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$72,390.00"
JEEPETA,BMW,X7,ESTADOS UNIDOS,SERIE: ALPINA XB7||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 4400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$145,580.00"
JEEPETA,BMW,X7,ESTADOS UNIDOS,SERIE: M60I || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4395 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$107,450.00"
JEEPETA,BMW,X7,ESTADOS UNIDOS,SERIE: XDRIVE40I || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2998 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$79,553.00"
JEEPETA,BMW,X7,ESTADOS UNIDOS,"SERIE: XDRIVE40I || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ",2026,"$79,553.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: Avenir||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 7||PUERTAS: 4||TRACCION: 4WD||,2026,"$58,678.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: Avenir||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 7||PUERTAS: 4||TRACCION: FWD||,2026,"$56,858.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: Preferred||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 7||PUERTAS: 4||TRACCION: 4WD||,2026,"$45,895.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: Preferred||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 7||PUERTAS: 4||TRACCION: FWD||,2026,"$44,075.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: ST||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 7||PUERTAS: 4||TRACCION: 4WD||,2026,"$49,234.00"
JEEPETA,Buick,Enclave,ESTADOS UNIDOS,SERIE: ST||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 7||PUERTAS: 4||TRACCION: FWD||,2026,"$47,414.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: Avenir||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1300||PASAJEROS: 5||PUERTAS: 4||TRACCION: 4WD||,2026,"$33,000.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: Avenir||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$31,400.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: Preferred||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1300||PASAJEROS: 5||PUERTAS: 4||TRACCION:  4WD||,2026,"$27,900.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: Preferred||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION:  FWD||,2026,"$25,900.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: ST||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1300||PASAJEROS: 5||PUERTAS: 4||TRACCION: 4WD||,2026,"$28,700.00"
JEEPETA,Buick,ENCORE GX,COREA DEL SUR,SERIE: ST||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$27,100.00"
JEEPETA,Buick,ENVISION,ESTADOS UNIDOS,SERIE: Avenir || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2026,"$48,368.00"
JEEPETA,Buick,ENVISION,ESTADOS UNIDOS,SERIE: PREFERRED||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: 4WD||,2026,"$39,114.00"
JEEPETA,Buick,ENVISION,ESTADOS UNIDOS,SERIE: Sport Touring ||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: 4WD||,2026,"$41,499.00"
JEEPETA,Buick,ENVISTA,ESTADOS UNIDOS,SERIE:  Avenir ||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$28,342.00"
JEEPETA,Buick,ENVISTA,ESTADOS UNIDOS,SERIE:  Preferred||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$23,714.00"
JEEPETA,Buick,ENVISTA,ESTADOS UNIDOS,SERIE:  Sport Touring ||COMBUSTIBLE: GASOLINA||CILINDROS: 3||CC: 1200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$25,160.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$36,020.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$34,200.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Premium Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$40,200.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Premium Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$38,380.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Sport||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$44,000.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  Sport||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$42,180.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  V Blackwing||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$60,420.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  V||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2700||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$48,525.00"
AUTOMOVIL,Cadillac,CT4,ESTADOS UNIDOS,SERIE:  V||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2700||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$48,070.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  Premium Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$48,560.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  Premium Luxury||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$46,740.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  Sport||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$49,510.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  Sport||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$47,690.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  V Blackwing||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 6200||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$93,955.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  V||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$57,205.00"
AUTOMOVIL,Cadillac,CT5,ESTADOS UNIDOS,SERIE:  V||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$55,385.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$89,395.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$86,545.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$92,245.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$89,395.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV LUXURY || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$102,695.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV LUXURY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$99,845.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV PLATINUM LUXURY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$119,605.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV PLATINUM LUXURY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$116,755.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV PLATINUM SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$117,230.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV PLATINUM SPORT|| COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$120,080.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV SPORT PLATINUM || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$120,080.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV SPORT PLATINUM ||COMBUSTIBLE: GASOLINA ||CILINDROS: 8||CC: 6200||PASAJEROS: 7||PUERTAS: 5||TRACCION: RWD ||,2026,"$117,230.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV SPORT||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 6200||PASAJEROS: 7||PUERTAS: 4||TRACCION: 4WD||,2026,"$103,265.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV SPORT||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 6200||PASAJEROS: 7||PUERTAS: 4||TRACCION: RWD||,2026,"$100,415.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: ESV V || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION:  4WD || ,2026,"$162,450.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: LUXURY  || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$99,845.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: LUXURY || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD || ,2026,"$96,995.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: PLATINUM LUXURY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$116,755.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: PLATINUM LUXURY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$113,905.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: PLATINUM SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2026,"$117,230.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: PLATINUM SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: RWD || ,2026,"$114,380.00"
JEEPETA,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2026,"$100,415.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  RWD || ,2026,"$97,565.00"
JEEPETA ,Cadillac,Escalade,ESTADOS UNIDOS,SERIE: SPORT PLATINIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6200 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION:  RWD || ,2026,"$114,380.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: LUXURY||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$44,460.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: LUXURY||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: RWD||,2026,"$42,560.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: PREMIUM LUXURY || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$53,730.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: PREMIUM LUXURY || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD || ,2026,"$51,735.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: PREMIUM LUXURY||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$52,820.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: PREMIUM LUXURY||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: RWD||,2026,"$50,825.00"
JEEPETA ,Cadillac,XT5,ESTADOS UNIDOS,SERIE: SPORT||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3600||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2026,"$59,660.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: 2LT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$35,203.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: LT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$35,203.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: LT||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2026,"$32,627.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: RS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2026,"$41,499.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: RS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2026,"$44,266.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,"SERIE: RS || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ",2026,"$45,176.00"
JEEPETA,CHEVROLET,Blazer,MÉXICO,SERIE: RS || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2026,"$42,409.00"
CAMIONETA,CHEVROLET,COLORADO,ESTADOS UNIDOS,CABINAS: CREW||SERIE: LT||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.6||EJES: 2||,2026,"$34,344.00"
CAMIONETA,CHEVROLET,COLORADO,ESTADOS UNIDOS,CABINAS: CREW||SERIE: LT||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.7||EJES: 2||,2026,"$37,492.00"
CAMIONETA,CHEVROLET,COLORADO,ESTADOS UNIDOS,CABINAS: CREW||SERIE: TRAIL BOSS||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.7||EJES: 2||,2026,"$38,542.00"
CAMIONETA,CHEVROLET,COLORADO,ESTADOS UNIDOS,CABINAS: CREW||SERIE: W/T||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.6||EJES: 2||,2026,"$30,910.00"
